"idx","id","type","nobs"
"1","CSS071216:110407-045134","agn",237
"2","CSS080314:141858+144617","agn",141
"3","CSS080403:170550+265903","agn",23
"4","CSS081031:013628+311031","agn",40
"5","CSS081220:034643+142027","agn",32
"6","CSS090202:105407+010236","agn",49
"7","CSS090226:122051+345006","agn",138
"8","CSS090319:135421+284015","agn",15
"9","CSS090403:120715-023330","agn",53
"10","CSS090513:091615+204514","agn",102
"11","CSS090817:005505-024535","agn",74
"12","CSS090817:012950-065225","agn",9
"13","CSS090826:033311-070433","agn",172
"14","CSS090828:031224+130219","agn",143
"15","CSS090917:035155-082319","agn",143
"16","CSS091125:110034+160808","agn",365
"17","CSS100108:034102+093524","agn",31
"18","CSS100215:111423+294252","agn",20
"19","CSS100215:122311+233655","agn",18
"20","CSS100217:122946+355830","agn",92
"21","CSS100217:124326+360245","agn",221
"22","CSS100217:124506+273813","agn",101
"23","CSS100217:144559+200820","agn",204
"24","CSS100314:091556+270944","agn",119
"25","CSS100320:131757+452058","agn",101
"26","CSS100405:125956+032434","agn",309
"27","CSS100413:150641+241912","agn",219
"28","CSS100413:171103+380604","agn",308
"29","CSS100415:125033-021828","agn",268
"30","CSS100517:133852+320537","agn",133
"31","CSS100605:111812-041324","agn",235
"32","CSS100610:150228+205857","agn",205
"33","CSS100704:152354+275744","agn",143
"34","CSS100705:151045+133655","agn",121
"35","CSS100706:153957-074145","agn",166
"36","CSS101011:012655-022053","agn",99
"37","CSS101011:022913+032340","agn",144
"38","CSS101013:042534-073153","agn",242
"39","CSS101113:041028-180936","agn",122
"40","CSS101115:090332+225200","agn",230
"41","CSS101211:111020+234147","agn",218
"42","CSS101213:232639+370151","agn",67
"43","CSS110108:100748+354713","agn",185
"44","CSS110210:105845+182131","agn",209
"45","CSS110223:094557+065625","agn",170
"46","CSS110302:100618+174047","agn",324
"47","CSS110302:102326+165727","agn",79
"48","CSS110302:104026+200625","agn",181
"49","CSS110302:122756+224846","agn",184
"50","CSS110305:102739+284426","agn",133
"51","CSS110305:105201+332015","agn",181
"52","CSS110305:124033+281647","agn",138
"53","CSS110309:132244-161725","agn",145
"54","CSS110310:125619+344946","agn",160
"55","CSS110311:144354+202212","agn",182
"56","CSS110311:145046+165905","agn",183
"57","CSS110324:120637-030046","agn",88
"58","CSS110328:161209+341636","agn",280
"59","CSS110330:113333-042103","agn",217
"60","CSS110330:124826+321528","agn",121
"61","CSS110330:154031+152432","agn",187
"62","CSS110401:101114-161914","agn",107
"63","CSS110401:110735-011155","agn",180
"64","CSS110405:121218+181621","agn",122
"65","CSS110408:150400+352022","agn",221
"66","CSS110426:144243+261453","agn",73
"67","CSS110427:133817+395512","agn",100
"68","CSS110429:105951+215310","agn",25
"69","CSS110503:105840+300256","agn",168
"70","CSS110524:122045+145617","agn",164
"71","CSS110524:130438+012742","agn",270
"72","CSS110603:150136-102423","agn",178
"73","CSS110607:153351+393454","agn",153
"74","CSS110628:135506+123955","agn",20
"75","CSS110924:015848-105610","agn",167
"76","CSS111006:000521+264916","agn",238
"77","CSS111118:015302+183230","agn",100
"78","CSS111130:045751+094123","agn",205
"79","CSS111225:011729+085854","agn",135
"80","CSS111229:093755+135212","agn",199
"81","CSS111231:094511+174545","agn",41
"82","CSS120101:152747+211442","agn",278
"83","CSS120102:083205+441006","agn",230
"84","CSS120102:231111+020133","agn",94
"85","CSS120113:125809+351943","agn",277
"86","CSS120118:103349+020350","agn",101
"87","CSS120118:144243+261453","agn",66
"88","CSS120119:100914+152400","agn",174
"89","CSS120121:012552+043046","agn",266
"90","CSS120121:125033-021829","agn",268
"91","CSS120125:124504+112437","agn",88
"92","CSS120126:115817+362111","agn",262
"93","CSS120129:142925+425721","agn",175
"94","CSS120130:154151-070024","agn",130
"95","CSS120131:100127+241947","agn",203
"96","CSS120201:100338+433057","agn",19
"97","CSS120218:123308+072839","agn",249
"98","CSS120219:104223+395925","agn",240
"99","CSS120220:143714+064758","agn",63
"100","CSS120222:113421-035752","agn",167
"101","CSS120223:085539+382913","agn",65
"102","CSS120225:094557+065624","agn",170
"103","CSS120225:114542+084559","agn",192
"104","CSS120225:114846+234303","agn",297
"105","CSS120226:123858+265524","agn",129
"106","CSS120227:132201+095936","agn",45
"107","CSS120303:103329+554946","agn",33
"108","CSS120304:120846-183624","agn",71
"109","CSS120315:093317+022119","agn",90
"110","CSS120316:144342-074042","agn",149
"111","CSS120317:135856+120822","agn",68
"112","CSS120321:123639+025456","agn",266
"113","CSS120322:121251+305324","agn",92
"114","CSS120322:125138+091529","agn",168
"115","CSS120325:114230+161947","agn",318
"116","CSS120328:121502+181552","agn",240
"117","CSS120328:124526+232124","agn",220
"118","CSS120329:124033+281647","agn",138
"119","CSS120330:122115+100835","agn",195
"120","CSS120401:160653+293815","agn",49
"121","CSS120427:132429+474321","agn",59
"122","CSS120516:154924+282633","agn",140
"123","CSS120524:150319+211739","agn",268
"124","CSS120610:151843+155646","agn",299
"125","CSS120610:152653+162155","agn",214
"126","CSS120611:101647+562607","agn",133
"127","CSS120618:143731+073645","agn",194
"128","CSS120825:230203+023143","agn",246
"129","CSS120917:225746+172424","agn",303
"130","CSS120918:024002-024322","agn",246
"131","CSS120919:023534-103320","agn",226
"132","CSS120919:233626-123608","agn",189
"133","CSS121008:014717+321033","agn",281
"134","CSS121014:003101+200544","agn",111
"135","CSS121014:023348+034116","agn",265
"136","CSS121016:020207+143447","agn",234
"137","CSS121019:003101+200544","agn",111
"138","CSS121020:025543-230831","agn",60
"139","CSS121112:015704+264724","agn",163
"140","CSS121114:015625-242003","agn",83
"141","CSS071109:011844+245909","blazar",56
"142","CSS071205:034521-012111","blazar",18
"143","CSS080208:120722+250650","blazar",51
"144","CSS080306:141549+090354","blazar",221
"145","CSS080408:093516+171953","blazar",121
"146","CSS080426:165347+164950","blazar",38
"147","CSS080506:120952+181007","blazar",341
"148","CSS080507:135406+254224","blazar",193
"149","CSS080906:223634-143322","blazar",169
"150","CSS080907:033829+130216","blazar",305
"151","CSS080930:020344+304238","blazar",265
"152","CSS081030:024520-025628","blazar",266
"153","CSS081030:042434+001419","blazar",319
"154","CSS081104:023839+163700","blazar",267
"155","CSS081107:231105+342511","blazar",286
"156","CSS081222:011250+320818","blazar",275
"157","CSS081229:104032+061722","blazar",285
"158","CSS090102:112403+233646","blazar",242
"159","CSS090120:085010-121335","blazar",83
"160","CSS090202:031050+381454","blazar",138
"161","CSS090317:094923+093815","blazar",53
"162","CSS090421:174806+340401","blazar",292
"163","CSS090426:074240+544425","blazar",188
"164","CSS090427:205705-072426","blazar",103
"165","CSS090504:164620+435631","blazar",252
"166","CSS090517:130303+243356","blazar",234
"167","CSS090731:143854+371035","blazar",88
"168","CSS090731:230734+145017","blazar",138
"169","CSS090829:202541-073553","blazar",124
"170","CSS090918:025334+321721","blazar",164
"171","CSS090920:033044+044005","blazar",54
"172","CSS090922:040120+041335","blazar",252
"173","CSS091015:034033-025454","blazar",237
"174","CSS091016:035648+050127","blazar",94
"175","CSS091027:034216+385907","blazar",57
"176","CSS091108:105026+501133","blazar",118
"177","CSS091117:021921-184239","blazar",137
"178","CSS091117:030116-033429","blazar",22
"179","CSS091118:100110+291138","blazar",385
"180","CSS091126:075000+182311","blazar",293
"181","CSS091211:032537+222400","blazar",273
"182","CSS091215:020739-104749","blazar",101
"183","CSS091215:021639-101704","blazar",13
"184","CSS091220:082258+404150","blazar",328
"185","CSS100108:030904+102917","blazar",159
"186","CSS100115:023538-004327","blazar",50
"187","CSS100213:131553-073302","blazar",239
"188","CSS100215:122454+212246","blazar",327
"189","CSS100316:154952-065908","blazar",246
"190","CSS100404:131251-042450","blazar",30
"191","CSS100406:102834-023660","blazar",308
"192","CSS100408:073324+365005","blazar",16
"193","CSS100409:150445+100108","blazar",8
"194","CSS100504:215225+173437","blazar",227
"195","CSS100512:081902+322638","blazar",336
"196","CSS100516:121759-002946","blazar",241
"197","CSS100517:115911-222837","blazar",54
"198","CSS100521:223622+282857","blazar",200
"199","CSS100522:151149-051347","blazar",260
"200","CSS100602:172807+121540","blazar",95
"201","CSS100604:203901-104642","blazar",272
"202","CSS100611:002232+060805","blazar",193
"203","CSS100616:131808-173536","blazar",73
"204","CSS100704:225515+241011","blazar",216
"205","CSS101011:222330+010227","blazar",296
"206","CSS101012:233212-150026","blazar",20
"207","CSS101014:011749-211106","blazar",105
"208","CSS101030:011411+054225","blazar",126
"209","CSS101030:032435-100828","blazar",52
"210","CSS101030:230527+074628","blazar",9
"211","CSS101031:214947+192048","blazar",58
"212","CSS101102:165258+390251","blazar",220
"213","CSS101102:234512-155508","blazar",156
"214","CSS101102:234803-163112","blazar",139
"215","CSS101113:011857-214130","blazar",110
"216","CSS110111:055946-181747","blazar",43
"217","CSS110128:125118-020208","blazar",167
"218","CSS110207:095759-160101","blazar",138
"219","CSS110212:115627-072151","blazar",137
"220","CSS110305:134549+070631","blazar",299
"221","CSS110328:145354+264834","blazar",446
"222","CSS110426:162542+411842","blazar",207
"223","CSS110427:133245+472224","blazar",151
"224","CSS110501:145427+512434","blazar",128
"225","CSS110503:114658+395834","blazar",280
"226","CSS110512:141829+354249","blazar",219
"227","CSS110514:103351+605107","blazar",181
"228","CSS110621:201624-090333","blazar",114
"229","CSS110624:124603+011319","blazar",287
"230","CSS110918:232332-031705","blazar",292
"231","CSS110921:011408+122256","blazar",227
"232","CSS110926:040947-040003","blazar",283
"233","CSS111018:023752+284809","blazar",296
"234","CSS111028:164311+635843","blazar",55
"235","CSS111122:100253+121615","blazar",316
"236","CSS111216:074836+240024","blazar",321
"237","CSS120101:110250+525013","blazar",104
"238","CSS120103:002748-055559","blazar",256
"239","CSS120118:041229+024038","blazar",69
"240","CSS120119:102324+285651","blazar",183
"241","CSS120123:154929+170828","blazar",148
"242","CSS120129:090213+125819","blazar",300
"243","CSS120212:004943+023704","blazar",237
"244","CSS120218:114608+124050","blazar",44
"245","CSS120219:112914+370317","blazar",283
"246","CSS120225:031846+213437","blazar",297
"247","CSS120225:120144+143136","blazar",239
"248","CSS120226:090930-124815","blazar",21
"249","CSS120229:132111+221612","blazar",276
"250","CSS120303:144553-162902","blazar",52
"251","CSS120316:115338-255413","blazar",28
"252","CSS120321:120144+143136","blazar",239
"253","CSS120330:121724-135621","blazar",15
"254","CSS120411:090227+205046","blazar",441
"255","CSS120425:143440+195201","blazar",263
"256","CSS120430:121835-011955","blazar",244
"257","CSS120522:083223+491321","blazar",205
"258","CSS120527:145939-171609","blazar",5
"259","CSS120529:143947+495805","blazar",126
"260","CSS120614:220844+010806","blazar",15
"261","CSS120917:011451+262322","blazar",244
"262","CSS120917:172414+330304","blazar",292
"263","CSS121104:042748+045709","blazar",241
"264","CSS121114:225044-280639","blazar",40
"265","CSS071108:030945+295251","cv",306
"266","CSS071112:024457+352249","cv",18
"267","CSS071112:085823-003729","cv",23
"268","CSS071115:044216-002334","cv",28
"269","CSS071206:060031-105208","cv",5
"270","CSS071214:090904+091714","cv",13
"271","CSS071215:041456+215643","cv",92
"272","CSS071231:082822+105344","cv",13
"273","CSS080101:232519-081819","cv",251
"274","CSS080110:032627+070744","cv",39
"275","CSS080130:033056+251255","cv",17
"276","CSS080130:090951+184947","cv",439
"277","CSS080130:105550+095621","cv",321
"278","CSS080131:163943+122414","cv",149
"279","CSS080201:115330+315836","cv",74
"280","CSS080202:001637+185615","cv",15
"281","CSS080202:081415+080450","cv",12
"282","CSS080207:052034-000530","cv",109
"283","CSS080207:060038-080945","cv",75
"284","CSS080208:103317+072119","cv",235
"285","CSS080209:084555+033929","cv",41
"286","CSS080209:090628+052657","cv",355
"287","CSS080211:024602+345508","cv",173
"288","CSS080227:112634-100210","cv",207
"289","CSS080227:132103+015329","cv",307
"290","CSS080228:081210+040352","cv",159
"291","CSS080302:160845+220610","cv",20
"292","CSS080303:073921+222454","cv",19
"293","CSS080304:090240+052501","cv",8
"294","CSS080304:164002+073208","cv",16
"295","CSS080305:080846+313106","cv",451
"296","CSS080305:102938+414046","cv",20
"297","CSS080307:055730+001514","cv",8
"298","CSS080309:070501+372505","cv",8
"299","CSS080309:084358+425037","cv",186
"300","CSS080324:122100-102735","cv",177
"301","CSS080329:143500-004606","cv",298
"302","CSS080331:160205+031632","cv",31
"303","CSS080401:085113+344449","cv",234
"304","CSS080401:153151+152447","cv",33
"305","CSS080403:160004+331114","cv",233
"306","CSS080404:213309+155004","cv",9
"307","CSS080405:161851-052509","cv",8
"308","CSS080406:075648+305805","cv",41
"309","CSS080409:081419-005022","cv",157
"310","CSS080409:174714+150048","cv",33
"311","CSS080415:162012+115257","cv",18
"312","CSS080416:080854+355053","cv",84
"313","CSS080424:155326+114437","cv",18
"314","CSS080424:160232+161732","cv",21
"315","CSS080425:141712-180328","cv",41
"316","CSS080425:143143-032520","cv",20
"317","CSS080426:162657-002549","cv",8
"318","CSS080427:124418+300401","cv",270
"319","CSS080427:131626-151313","cv",65
"320","CSS080427:153634+332852","cv",261
"321","CSS080428:160524+060816","cv",14
"322","CSS080428:162502+390926","cv",285
"323","CSS080428:163805+083758","cv",289
"324","CSS080501:223058+210147","cv",11
"325","CSS080502:141002-124809","cv",57
"326","CSS080505:163121+103134","cv",303
"327","CSS080505:214804+080951","cv",30
"328","CSS080506:085409+201339","cv",83
"329","CSS080512:064608+403305","cv",8
"330","CSS080512:173900+344023","cv",9
"331","CSS080514:151021+182303","cv",52
"332","CSS080514:162606+225044","cv",24
"333","CSS080606:164147+121026","cv",78
"334","CSS080611:230352+010651","cv",306
"335","CSS080623:140454-102702","cv",152
"336","CSS080624:011532+373736","cv",256
"337","CSS080702:130030+115101","cv",195
"338","CSS080909:023504+324038","cv",74
"339","CSS080921:204110-043803","cv",10
"340","CSS080922:011307+215250","cv",77
"341","CSS080923:230115+224111","cv",28
"342","CSS080924:011158+351724","cv",119
"343","CSS080924:233423+391423","cv",8
"344","CSS080927:025621-121855","cv",10
"345","CSS080927:212522-102627","cv",64
"346","CSS080929:043020+095318","cv",324
"347","CSS080930:232619+282650","cv",115
"348","CSS081002:071648+354316","cv",11
"349","CSS081009:155431+365043","cv",26
"350","CSS081010:035324-164250","cv",11
"351","CSS081010:172929+201808","cv",12
"352","CSS081024:040141+080008","cv",292
"353","CSS081025:032912+125018","cv",27
"354","CSS081025:033248+323057","cv",7
"355","CSS081025:034206+323707","cv",8
"356","CSS081025:080514+405025","cv",7
"357","CSS081025:105835+054706","cv",56
"358","CSS081026:015321+340857","cv",62
"359","CSS081026:023839+355648","cv",9
"360","CSS081027:052035-085814","cv",8
"361","CSS081028:213025-025918","cv",283
"362","CSS081029:224824-092059","cv",5
"363","CSS081030:204916-031733","cv",8
"364","CSS081031:003500+273620","cv",6
"365","CSS081031:014503+375633","cv",235
"366","CSS081031:022411+355919","cv",170
"367","CSS081031:024517+333126","cv",12
"368","CSS081031:030729+324306","cv",17
"369","CSS081102:004500+222708","cv",104
"370","CSS081107:033104+172540","cv",278
"371","CSS081107:033556+191119","cv",179
"372","CSS081107:091454+113402","cv",12
"373","CSS081107:223235+304105","cv",8
"374","CSS081117:113951+455818","cv",166
"375","CSS081118:041139+232220","cv",329
"376","CSS081120:213432-012040","cv",49
"377","CSS081123:002500+073350","cv",249
"378","CSS081201:044725+092439","cv",369
"379","CSS081201:213947+170658","cv",65
"380","CSS081202:041735-061357","cv",7
"381","CSS081205:011543+333724","cv",19
"382","CSS081207:052522-105015","cv",66
"383","CSS081220:011614+092216","cv",271
"384","CSS081221:050716+125314","cv",92
"385","CSS081222:032033+064305","cv",230
"386","CSS081231:071126+440405","cv",329
"387","CSS090102:132536+210037","cv",202
"388","CSS090102:230342+171755","cv",18
"389","CSS090117:094252-193652","cv",65
"390","CSS090118:085107+030834","cv",336
"391","CSS090118:085912-110648","cv",30
"392","CSS090118:090026-092649","cv",72
"393","CSS090128:025615+191611","cv",7
"394","CSS090128:071924+292343","cv",27
"395","CSS090128:072211+260255","cv",133
"396","CSS090201:084545-051130","cv",16
"397","CSS090201:090210-113032","cv",127
"398","CSS090205:170610+143452","cv",283
"399","CSS090213:033031+201402","cv",282
"400","CSS090219:034515-015216","cv",275
"401","CSS090219:043518+002941","cv",6
"402","CSS090219:044027+023301","cv",318
"403","CSS090219:051815-024503","cv",242
"404","CSS090220:050659-165932","cv",94
"405","CSS090222:102320+440510","cv",273
"406","CSS090224:082124+454135","cv",152
"407","CSS090301:103947-050658","cv",280
"408","CSS090303:173003+482119","cv",27
"409","CSS090303:175130+352123","cv",16
"410","CSS090316:044340+191420","cv",7
"411","CSS090316:104051+151134","cv",354
"412","CSS090317:080730+153442","cv",8
"413","CSS090321:155631-080440","cv",235
"414","CSS090322:154428+335725","cv",17
"415","CSS090329:152419+220920","cv",296
"416","CSS090331:084414-012807","cv",12
"417","CSS090331:152625-144145","cv",70
"418","CSS090401:101947+335754","cv",324
"419","CSS090403:042142+340328","cv",16
"420","CSS090403:044446+352744","cv",161
"421","CSS090416:161909+135146","cv",343
"422","CSS090416:164413+054158","cv",137
"423","CSS090417:130024-071747","cv",22
"424","CSS090418:110015+131552","cv",310
"425","CSS090418:144342-175550","cv",76
"426","CSS090419:162620-125557","cv",20
"427","CSS090421:165818+025639","cv",9
"428","CSS090429:103148+085224","cv",258
"429","CSS090430:111019-052218","cv",126
"430","CSS090516:103739+124250","cv",14
"431","CSS090516:171223+362516","cv",111
"432","CSS090525:084127+210054","cv",168
"433","CSS090528:205933-091616","cv",293
"434","CSS090528:210838-105148","cv",7
"435","CSS090528:211058-125440","cv",66
"436","CSS090530:144011+494734","cv",7
"437","CSS090531:144038-221410","cv",29
"438","CSS090531:222724+284404","cv",170
"439","CSS090601:152614+081802","cv",317
"440","CSS090602:112332+431717","cv",195
"441","CSS090612:165359+201010","cv",50
"442","CSS090612:165500-065142","cv",17
"443","CSS090612:170116-024158","cv",19
"444","CSS090615:123834+031854","cv",9
"445","CSS090615:210044-005212","cv",32
"446","CSS090622:170344+090835","cv",10
"447","CSS090622:215636+193242","cv",305
"448","CSS090622:224253+172538","cv",154
"449","CSS090627:233849+281955","cv",268
"450","CSS090711:164018+080823","cv",30
"451","CSS090727:161028+090739","cv",118
"452","CSS090727:223003-145835","cv",5
"453","CSS090729:171808+131907","cv",24
"454","CSS090816:161918-022929","cv",265
"455","CSS090817:212025+194157","cv",9
"456","CSS090818:170702+165339","cv",17
"457","CSS090819:230938+370715","cv",9
"458","CSS090820:173308+300635","cv",6
"459","CSS090826:223958+231837","cv",16
"460","CSS090828:211551-000716","cv",15
"461","CSS090829:205408-194027","cv",119
"462","CSS090910:223418-035530","cv",77
"463","CSS090911:015152+140047","cv",175
"464","CSS090911:221232+160140","cv",295
"465","CSS090915:233032+403606","cv",22
"466","CSS090918:001538+263657","cv",257
"467","CSS090920:022632+210654","cv",12
"468","CSS090920:023303+184822","cv",7
"469","CSS090920:042238-132130","cv",164
"470","CSS090922:052746-135256","cv",14
"471","CSS090922:091651+284943","cv",415
"472","CSS090923:160419+161549","cv",286
"473","CSS090925:004807+264621","cv",5
"474","CSS090925:031033-094506","cv",160
"475","CSS090927:221520-003257","cv",24
"476","CSS090928:032812+280631","cv",297
"477","CSS090928:225843+110912","cv",288
"478","CSS090929:172039+183802","cv",155
"479","CSS090929:172734+130513","cv",123
"480","CSS090929:173150+150258","cv",6
"481","CSS090930:081208+131825","cv",360
"482","CSS090930:165003+435616","cv",15
"483","CSS091009:010412-031341","cv",205
"484","CSS091010:202948-155437","cv",159
"485","CSS091016:010550+190317","cv",246
"486","CSS091016:224348+080927","cv",120
"487","CSS091017:210206+025834","cv",37
"488","CSS091021:025613-103359","cv",200
"489","CSS091022:075714+222253","cv",30
"490","CSS091022:090516+120451","cv",260
"491","CSS091023:044806-104134","cv",17
"492","CSS091024:042229+161430","cv",8
"493","CSS091024:050124+203818","cv",167
"494","CSS091026:005153+204017","cv",335
"495","CSS091026:063438+412047","cv",37
"496","CSS091026:064805+414702","cv",36
"497","CSS091027:013309+383217","cv",241
"498","CSS091027:033450-071048","cv",253
"499","CSS091027:222548+252511","cv",162
"500","CSS091029:015021-124425","cv",203
"501","CSS091029:064729+495027","cv",191
"502","CSS091106:023638+111157","cv",180
"503","CSS091109:035759+102943","cv",231
"504","CSS091109:051420+011121","cv",120
"505","CSS091110:222854+295114","cv",8
"506","CSS091110:224814+331224","cv",34
"507","CSS091111:073339+212201","cv",193
"508","CSS091116:080428+363104","cv",61
"509","CSS091116:232551-014024","cv",302
"510","CSS091118:053542-113717","cv",111
"511","CSS091119:213938-023913","cv",282
"512","CSS091120:001019+410455","cv",113
"513","CSS091121:033232+020439","cv",120
"514","CSS091123:015543+002807","cv",242
"515","CSS091123:043547+090837","cv",14
"516","CSS091213:014710+171520","cv",140
"517","CSS091213:082019+474732","cv",54
"518","CSS091215:041134-090729","cv",235
"519","CSS091215:081712+055208","cv",18
"520","CSS091218:035011+323230","cv",189
"521","CSS091220:003204+314510","cv",245
"522","CSS100108:052352+010031","cv",289
"523","CSS100108:081031+002429","cv",142
"524","CSS100113:035003+370052","cv",5
"525","CSS100114:012838+184536","cv",44
"526","CSS100115:105507+365946","cv",79
"527","CSS100115:144317-010222","cv",12
"528","CSS100202:081936+191540","cv",255
"529","CSS100217:104411+211307","cv",377
"530","CSS100218:043829+004016","cv",293
"531","CSS100219:045646+060456","cv",39
"532","CSS100313:091635+130358","cv",15
"533","CSS100317:041637+292806","cv",33
"534","CSS100321:050527+083415","cv",351
"535","CSS100404:210954+163052","cv",154
"536","CSS100406:045803+105357","cv",22
"537","CSS100407:075332+375801","cv",249
"538","CSS100407:145502+143815","cv",180
"539","CSS100408:105215-064326","cv",209
"540","CSS100408:161637-181027","cv",99
"541","CSS100413:173528+363107","cv",97
"542","CSS100414:114159-134203","cv",5
"543","CSS100414:134429-212926","cv",106
"544","CSS100415:081837+012207","cv",15
"545","CSS100505:145745+404341","cv",196
"546","CSS100506:152502-013021","cv",8
"547","CSS100506:153015+094946","cv",296
"548","CSS100507:164354-131525","cv",10
"549","CSS100508:085604+322109","cv",241
"550","CSS100510:114521-042606","cv",227
"551","CSS100511:113709+513451","cv",64
"552","CSS100513:164748+433845","cv",21
"553","CSS100517:211230+123205","cv",18
"554","CSS100519:221129-030516","cv",281
"555","CSS100520:214426+222024","cv",190
"556","CSS100520:223234+185036","cv",307
"557","CSS100521:223910+250331","cv",217
"558","CSS100521:224754+235522","cv",14
"559","CSS100522:084108+102537","cv",182
"560","CSS100522:201840-184718","cv",5
"561","CSS100524:210758-051741","cv",368
"562","CSS100531:134052+151341","cv",300
"563","CSS100531:154354-143745","cv",12
"564","CSS100606:214814-121839","cv",6
"565","CSS100609:162718+120435","cv",321
"566","CSS100610:231552+271037","cv",272
"567","CSS100613:203214-112601","cv",10
"568","CSS100615:215815+094709","cv",312
"569","CSS100616:164625+180808","cv",12
"570","CSS100619:165856-005403","cv",27
"571","CSS100624:220031+033431","cv",341
"572","CSS100624:224505+011547","cv",32
"573","CSS100705:162520+120309","cv",323
"574","CSS100706:152538-075641","cv",11
"575","CSS100706:172516+073249","cv",10
"576","CSS100707:164950+035835","cv",266
"577","CSS100707:172952+220808","cv",203
"578","CSS100911:234441-001205","cv",11
"579","CSS100916:215226-012850","cv",8
"580","CSS101007:000938-121017","cv",61
"581","CSS101009:005825+283304","cv",252
"582","CSS101009:210034+055436","cv",10
"583","CSS101010:223019+292849","cv",15
"584","CSS101108:100658+233724","cv",394
"585","CSS101111:001158+315544","cv",25
"586","CSS101114:035827+062919","cv",17
"587","CSS101115:074820+245759","cv",5
"588","CSS101116:032840-010240","cv",11
"589","CSS101116:204001-144908","cv",27
"590","CSS101127:000130+050624","cv",101
"591","CSS101127:014150+090822","cv",128
"592","CSS101128:110259+414522","cv",12
"593","CSS101130:052520-030251","cv",5
"594","CSS101130:102616+192045","cv",195
"595","CSS101201:035859-201430","cv",10
"596","CSS101203:085414+390537","cv",328
"597","CSS101204:012100+325545","cv",244
"598","CSS101207:020804+373217","cv",224
"599","CSS101207:031441+271229","cv",37
"600","CSS101214:021308+184416","cv",204
"601","CSS101214:041126-152324","cv",156
"602","CSS101214:054712-174223","cv",21
"603","CSS110113:043112-031452","cv",141
"604","CSS110114:091246-034916","cv",31
"605","CSS110115:003304+380106","cv",230
"606","CSS110115:234815+181220","cv",31
"607","CSS110124:032934+182530","cv",97
"608","CSS110124:082604+113821","cv",143
"609","CSS110125:041350+094515","cv",9
"610","CSS110205:120053-152620","cv",134
"611","CSS110205:121119-083957","cv",230
"612","CSS110205:154418+084639","cv",10
"613","CSS110207:061026-162859","cv",58
"614","CSS110209:072612+462604","cv",5
"615","CSS110226:095926-160147","cv",143
"616","CSS110226:102522-154222","cv",123
"617","CSS110301:073759+205545","cv",107
"618","CSS110301:152038+040948","cv",12
"619","CSS110306:101031-093811","cv",22
"620","CSS110309:085710-032029","cv",17
"621","CSS110311:102545-092515","cv",14
"622","CSS110314:091147+315102","cv",206
"623","CSS110328:080307+284856","cv",187
"624","CSS110413:065037+413053","cv",201
"625","CSS110428:154545+442830","cv",53
"626","CSS110512:090017+343928","cv",147
"627","CSS110513:210846-035031","cv",369
"628","CSS110520:145852-154857","cv",32
"629","CSS110520:220554+115554","cv",69
"630","CSS110527:214113-033047","cv",12
"631","CSS110606:210950+134839","cv",24
"632","CSS110610:134306+520843","cv",25
"633","CSS110610:175253+292219","cv",129
"634","CSS110610:175649+344360","cv",17
"635","CSS110611:150241+333423","cv",253
"636","CSS110611:162806+065316","cv",100
"637","CSS110623:171446+062304","cv",26
"638","CSS110623:173517+154708","cv",157
"639","CSS110628:142548+151502","cv",20
"640","CSS110701:210929-204352","cv",78
"641","CSS110918:223326+043915","cv",94
"642","CSS110919:204259-003353","cv",8
"643","CSS110920:153024+220646","cv",304
"644","CSS110921:000721+200722","cv",6
"645","CSS110921:160824+165240","cv",72
"646","CSS110921:220641+301436","cv",12
"647","CSS110924:014538+282141","cv",47
"648","CSS110930:204523-011004","cv",8
"649","CSS111003:054558+022106","cv",211
"650","CSS111004:220019+254551","cv",8
"651","CSS111006:015052+332622","cv",282
"652","CSS111019:011445-203211","cv",60
"653","CSS111019:233313-155744","cv",101
"654","CSS111020:044543+110860","cv",16
"655","CSS111021:231909+331540","cv",279
"656","CSS111023:053042+141826","cv",22
"657","CSS111023:221718+315650","cv",25
"658","CSS111024:215033+055535","cv",98
"659","CSS111030:081117+152003","cv",5
"660","CSS111101:233003+303301","cv",289
"661","CSS111101:234242+341331","cv",8
"662","CSS111103:074400+415504","cv",55
"663","CSS111116:044049+074519","cv",344
"664","CSS111116:045303+115800","cv",44
"665","CSS111118:051121+113443","cv",23
"666","CSS111118:051923+155435","cv",202
"667","CSS111123:044042+304025","cv",5
"668","CSS111127:033357+332152","cv",38
"669","CSS111128:223214-161138","cv",7
"670","CSS111225:042151+304139","cv",29
"671","CSS111227:221010+185418","cv",312
"672","CSS111228:013701-091235","cv",244
"673","CSS111229:105658+394239","cv",120
"674","CSS111231:035318-034847","cv",295
"675","CSS120101:152731+181727","cv",233
"676","CSS120102:055935-081055","cv",7
"677","CSS120120:084702-154158","cv",8
"678","CSS120126:005021+331918","cv",38
"679","CSS120127:154022+012231","cv",10
"680","CSS120130:161304+012125","cv",16
"681","CSS120202:120620-032838","cv",96
"682","CSS120222:055729-134305","cv",12
"683","CSS120222:124602-202302","cv",62
"684","CSS120229:144547-060034","cv",120
"685","CSS120301:073208+413009","cv",103
"686","CSS120301:161823-102500","cv",93
"687","CSS120304:130755-202628","cv",21
"688","CSS120313:131043-042600","cv",48
"689","CSS120315:094854+014911","cv",51
"690","CSS120322:163848+405057","cv",12
"691","CSS120323:090239-062720","cv",7
"692","CSS120323:110938+503929","cv",15
"693","CSS120326:160411+145618","cv",12
